literature_id,reaction_id,inhibitor_name,inhibition_type,inhibitor_smiles,synonyms,activity_qualitative,inhibition_qualitative,details,notes
PMID33267982,reaction_5,SDS,,,,,,"Activity increased by 9.06% at 0.25 mM SDS. Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM.",
PMID33267982,reaction_6,SDS,,,,,,"Activity increased by 9.06% at 0.25 mM SDS. Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM.",
PMID33267982,reaction_7,SDS,,,,,,"Activity increased by 9.06% at 0.25 mM SDS. Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM.",
PMID33267982,reaction_8,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_9,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_10,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_11,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_12,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_13,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_14,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_15,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_16,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_17,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_18,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_19,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_20,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33267982,reaction_21,SDS,,,,,,"Activity was significantly reduced with increased SDS concentration, but maintained above 60% at concentrations < 1 mM and above 40% at 30 mM. No activation observed at low concentrations.",
PMID33269912,reaction_1,8,Inhibitor of BfrB-Bfd protein-protein interaction,Nc1cccc2c1C(=O)NC2=O,,,,,
PMID33269912,reaction_1,11,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3ccccc3O)cccc21,,,,,
PMID33269912,reaction_1,KM-5-29,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3c(O)cccc3Cl)cccc21,,,,,
PMID33269912,reaction_1,JAG-5-7,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3cc(F)ccc3O)cccc21,,,,,
PMID33269912,reaction_1,KM-5-25,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3cc(Cl)ccc3O)cccc21,,,,,
PMID33269912,reaction_1,KM-5-30,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3cccc(Cl)c3O)cccc21,,,,,
PMID33269912,reaction_1,BN-XIV-53,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3cccc(O)c3)cccc21,,,,,
PMID33269912,reaction_1,KM-5-50,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCc3cc(O)cc(Cl)c3)cccc21,,,,,
PMID33269912,reaction_1,KM-5-28,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3ccccc3O)cccc21,,,,,
PMID33269912,reaction_1,JAG-5-6,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3cc(F)ccc3O)cccc21,,,,,
PMID33269912,reaction_1,KM-5-54,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3cc(Cl)ccc3O)cccc21,,,,,
PMID33269912,reaction_1,16,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3cccc(O)c3)cccc21,,,,,
PMID33269912,reaction_1,KM-5-57,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3cc(O)cc(O)c3)cccc21,,,,,
PMID33269912,reaction_1,KM-5-66,Inhibitor of BfrB-Bfd protein-protein interaction,O=C1NC(=O)c2c(NCCCc3cc(O)cc(Cl)c3)cccc21,,,,,
PMID33275878,reaction_1,m-nitrobenzoylalanine (m-NBA),Effector,,,,,,
PMID33275878,reaction_1,"3,4-dichlorobenzoylalanine",Effector,,,,,,
PMID33275878,reaction_1,UPF-648,Effector,,,,,,
PMID33275878,reaction_1,Ro 61-8048,Not specified,,,,,,
PMID33275878,reaction_1,JM6,Prodrug,,,,,,
PMID33275878,reaction_1,CHDI-340246,Not specified,,,,,,
PMID33275878,reaction_1,Compound 1,Not specified,,,,,,
PMID33289180,reaction_1,NaNO2,Not specified,,,,,,
PMID33314785,reaction_1,Methotrexate,"Inhibitor (type not specified, used for selection at 1 nM, 10 nM, 100 nM, and 1 µM)",,,,,,
PMID33318976,reaction_1,NAD+,Competitive product inhibition,,,,,,
PMID33318976,reaction_2,NADP+,Competitive product inhibition,,,,,,
PMID33342435,reaction_1,ETH2120,Ionophore (prevents Na+ accumulation),,,,,Completely prevented accumulation of 22Na+ in proteoliposomes.,
PMID33348877,reaction_1,Lapatinib,EGFR family kinase inhibitor,,,,,,
PMID33348877,reaction_2,Vatalanib,VEGFR2-specific inhibitor,,,,,,
PMID33348877,reaction_3,Chloroquine,Lysosomal degradation inhibitor,,,,,,
PMID33359168,reaction_1_mKMO,Compound 2,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 3,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 4,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 5,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 6,,,,,,,31% inhibition at an unstated concentration.
PMID33359168,reaction_1_mKMO,Compound 7,,,,,,,16% inhibition at an unstated concentration.
PMID33359168,reaction_1_mKMO,Compound 8,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 9,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 10,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 11,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 12,,,,,,,"In an in vivo study, oral administration to R6/2 mice (100 mg/kg, twice daily for 7 weeks) significantly suppressed the increase in 3-HK and increased KYNA in the striatum, and improved cognitive function."
PMID33359168,reaction_1_mKMO,Compound 13,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 14,,,,,,,IC50 > 100 nM
PMID33359168,reaction_1_mKMO,Compound 15,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 16,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 17,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 18,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 19,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 20,,,,,,,
PMID33359168,reaction_1_mKMO,Compound 21,,,,,,,
PMID33359168,reaction_1_mKMO,CHDI-340246,,,,,,,
PMID33359168,reaction_1_mKMO,Ro-61-8048,,,,,,,
PMID33359168,reaction_2_hKMO,Compound 11,,,,,,,
PMID33359168,reaction_2_hKMO,Compound 12,,,,,,,The value of 1.7 nM is from the text; Table 1 reports a value of 3.3 nM.
PMID33359168,reaction_2_hKMO,Compound 16,,,,,,,
PMID33359168,reaction_2_hKMO,Compound 17,,,,,,,36% inhibition at 100 nM.
PMID33359168,reaction_2_hKMO,Compound 21,,,,,,,
PMID33359168,reaction_2_hKMO,CHDI-340246,,,,,,,
PMID33359168,reaction_2_hKMO,Ro-61-8048,,,,,,,
PMID33359308,reaction_1_BV_mediator,Nitrite,No inhibition observed,,,,,,
PMID33359308,reaction_2_AQS_mediator,Nitrite,No inhibition observed,,,,,,
PMID33359609,reaction_1,Sodium metabisulfite,Noncompetitive,,,,,,
PMID33359609,reaction_1,Ascorbic acid,Competitive,,,,,,
PMID33359609,reaction_1,Benzoic acid,Uncompetitive,,,,,,
PMID33359609,reaction_1,L-Cysteine,Competitive,,,,,,
PMID33359609,reaction_1,β-mercaptoethanol,Competitive,,,,,,
PMID33359609,reaction_1,Thiourea,Uncompetitive,,,,,,
PMID33359609,reaction_1,Glutathione,Noncompetitive,,,,,,
PMID33359609,reaction_3,Sodium metabisulfite,Noncompetitive,,,,,,
PMID33359609,reaction_3,Ascorbic acid,Competitive,,,,,,
PMID33359609,reaction_3,Benzoic acid,Uncompetitive,,,,,,
PMID33359609,reaction_3,L-Cysteine,Competitive,,,,,,
PMID33359609,reaction_3,β-mercaptoethanol,Competitive,,,,,,
PMID33359609,reaction_3,Thiourea,Uncompetitive,,,,,,
PMID33359609,reaction_3,Glutathione,Noncompetitive,,,,,,
PMID33359609,reaction_4,Sodium metabisulfite,Uncompetitive,,,,,,
PMID33359609,reaction_4,Ascorbic acid,Competitive,,,,,,
PMID33359609,reaction_4,Benzoic acid,Noncompetitive,,,,,,
PMID33359609,reaction_4,L-Cysteine,Competitive,,,,,,
PMID33359609,reaction_4,β-mercaptoethanol,Uncompetitive,,,,,,
PMID33359609,reaction_4,Thiourea,Noncompetitive,,,,,,
PMID33359609,reaction_4,Glutathione,Competitive,,,,,,
PMID33377777,reaction_1,N2O,Substrate inhibition,,,,,Decreasing specific activities were observed at higher substrate concentrations for D576A and D576A/S550A mutants.,
PMID33387577,reaction_1_human,Posaconazole,,,,,,,
PMID33387577,reaction_1_human,Itraconazole,,,,,,,
PMID33387577,reaction_1_human,Hydroxyitraconazole,,,OHI,,,,
PMID33387577,reaction_2_rat,Posaconazole,,,,,,,
PMID33387577,reaction_2_rat,Itraconazole,,,,,,,
PMID33387577,reaction_2_rat,Hydroxyitraconazole,,,OHI,,,,
PMID33387577,reaction_3_mouse,Posaconazole,,,,,,,
PMID33387577,reaction_3_mouse,Itraconazole,,,,,,,
PMID33387577,reaction_3_mouse,Hydroxyitraconazole,,,OHI,,,,
PMID33387577,reaction_4_zebrafish,Posaconazole,,,,,,,
PMID33387577,reaction_4_zebrafish,Itraconazole,,,,,,,
PMID33387577,reaction_4_zebrafish,Hydroxyitraconazole,,,OHI,,,,
PMID33389495,reaction_1,Cyclophosphamide,Irreversible inactivation by oxidation of active site cysteines,,,,,,
PMID33414463,reaction_1,GSK-J4,Not specified,,,,,,
PMID33423475,reaction_1,Sulfate,Not specified,,,,,Uptake of 40 µM Cr(VI) by wild-type Arabidopsis was significantly suppressed by increasing sulfate concentrations (from 0 to 2000 µM).,
PMID33423475,reaction_2,Sulfate,Not specified,,,,,Uptake of Cr(VI) is inhibited by sulfate.,
PMID33436639,reaction_1,BRD1389,Competitive (vs L-Phe) / Non-competitive (vs ATP),,,,,,The primary Ki value (6 ± 2 nM) is for competitive inhibition with respect to L-Phe. A separate Ki of 10 ± 5 nM was determined for non-competitive inhibition with respect to ATP. Comparative inhibition data for orthologs: PvcFRS IC50 = 25 ± 1 nM; HscFRS IC50 = 12000 ± 1200 nM; HscFRS Kd = 16000 nM.
PMID33438819,reaction_1,Brimonidine,Competitive,,,,,,
PMID33438819,reaction_1,Proparacaine,No inhibition,,,,,,
PMID33438819,reaction_2,Brimonidine,Competitive,,,,,,
PMID33438819,reaction_2,Proparacaine,Competitive,,,,,,
PMID33438819,reaction_3,Brimonidine,Noncompetitive,,,,,,
PMID33438819,reaction_3,Proparacaine,Noncompetitive,,,,,,
PMID33454058,reaction_1,"1,2,3,4,6-pentagalloylglucose",Not specified,,,,,,
PMID33454058,reaction_1,(-)-epigallocatechin-3-gallate,Not specified,,,,,,
PMID33454058,reaction_2,"1,2,3,4,6-pentagalloylglucose",Not specified,,,,,,
PMID33454058,reaction_2,(-)-epigallocatechin-3-gallate,Not specified,,,,,,
PMID33469028,reaction_1,Dutasteride,Not specified,,,,,,
PMID33469028,reaction_1,Finasteride,Not specified,,,Weak inhibitor,,,
PMID33498665,reaction_1,S3,Not specified,,,,,,Also known as 1-hydroxy-8-methoxy-anthraquinone. Treatment of MCF7 cells with 20 µM S3 for 24 hours resulted in a ~25% inhibition of 6PGD specific activity. The IC50 for cell proliferation was determined to be ~30 µM after 72h treatment.
PMID33522611,reaction_1,Ascorbic acid,Competitive,,,,,,
PMID33522611,reaction_1,Sodium metabisulfite,Noncompetitive,,,,,,
PMID33522611,reaction_1,Citric acid,Noncompetitive,,,,,,
PMID33522611,reaction_1,Benzoic acid,Competitive,,,,,,
PMID33522611,reaction_1,Na+,Inhibition observed,,,,,Residual activity was 44.19 ± 1.558 % at 1 mM and 49.45 ± 0.951 % at 10 mM.,
PMID33522611,reaction_1,K+,Inhibition observed,,,,,Residual activity was 50.23 ± 0.587 % at 1 mM and 43.95 ± 0.748 % at 10 mM.,
PMID33522611,reaction_1,Mg2+,Inhibition observed,,,,,Residual activity was 53.53 ± 1.993 % at 1 mM and 34.06 ± 0.763 % at 10 mM.,
PMID33522611,reaction_1,Cu2+,Inhibition observed,,,,,Residual activity was 49.84 ± 1.424 % at 1 mM and 0.94 ± 0.493 % at 10 mM.,
PMID33522611,reaction_1,Al3+,Inhibition observed,,,,,Residual activity was 48.74 ± 0.498 % at 1 mM and 11.61 ± 0.667 % at 10 mM.,
PMID33531363,reaction_1,NADP+,Feedback regulation,,,,,,
PMID33531496,reaction_1,Compound 1 (GRL0617): 5-amino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,EC50 in whole cell virus replication assay is in the range of 1.4 to 5.2 µM.
PMID33531496,reaction_1,Compound 2: 5-carbamylurea-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,Failed in the viral replication assay.
PMID33531496,reaction_1,Compound 3: 5-acrylamide-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,Failed in the viral replication assay.
PMID33531496,reaction_1,Compound 4: 3-amino-N-(naphthalene-1-yl)-5-trifluoromethyl)benzamide,Non-covalent,,,,,,IC50 is within the range of 5.1–32.8 μM. EC50 in whole cell virus replication assay is in the range of 1.4 to 5.2 µM.
PMID33531496,reaction_1,Compound 5: 5-(butylcarbamoylamino)-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,EC50 in whole cell virus replication assay is 2.5 µM.
PMID33531496,reaction_1,Compound 6: 5-(((4-nitrophenoxy)carbonyl)amino)-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,IC50 is within the range of 5.1–32.8 μM. Inhibited virus replication in whole cell assay.
PMID33531496,reaction_1,Compound 7: 5-pentanoylamino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,Non-covalent,,,,,,IC50 is within the range of 5.1–32.8 μM. EC50 in whole cell virus replication assay is in the range of 1.4 to 5.2 µM.
PMID33548859,reaction_1,asymmetric dimethylarginine,Competitive,,ADMA,,,,
PMID33548859,reaction_1,4-oxo-2-nonenal,Not specified,,ONE,,,,"Inhibits enzymatic activity by modifying Lys residues (e.g., K519, K1085) involved in cofactor binding sites. Addition of ONE to recombinant eNOS strongly decreased NO production [127]."
PMID33556357,reaction_1,NADP+,Competitive,,,,,,
PMID33556357,reaction_1,2'-AMP,Competitive,,,,,,
PMID33556357,reaction_1,"2',5'-ADP",Competitive,,,,,,
PMID33556357,reaction_2,NAD+,Competitive,,,,,,
PMID33564100,reaction_1,(R)-PFI-2,,,,,,,"Inhibited SRF-dependent gene expression in C2C12 cells, suggesting inhibition of SET7 activity on SRF."
PMID33564100,reaction_1,Sinefungin,,,,,,,Pan-methyltransferase inhibitor that reduced SRF-dependent gene expression in C2C12 cells.
PMID33592267,reaction_1,Mn2+,Not specified,,,,,,
PMID33592267,reaction_1,Fe3+,Not specified,,,,,,
PMID33592267,reaction_2,Mn2+,Not specified,,,,,,
PMID33592267,reaction_2,Fe3+,Not specified,,,,,,
PMID33592267,reaction_3,Mn2+,Not specified,,,,,,
PMID33592267,reaction_3,Fe3+,Not specified,,,,,,
PMID33610817,reaction_1,Euphorbia regis-jubae hydroethanolic extract,Not specified,,,,,,
PMID33610817,reaction_1,Euphorbia regis-jubae aqueous extract,Not specified,,,,,,
PMID33610817,reaction_1,Quercetin,Not specified,,,,,,
PMID33623002,reaction_1,Pyocyanin,Inactivation at high concentration (1 mM).,,,,,,
PMID33624785,reaction_1,Pomolic acid,Suppression of the increase in GPDH activity level in differentiated 3T3-L1 adipocytes. Activity was significantly lower (P < .05) at concentrations >10 µM compared to the DMSO control when added after differentiation induction.,,,,,,
PMID33624785,reaction_1,Oleanolic acid,No apparent effect on GPDH activity in differentiated 3T3-L1 adipocytes.,,,,,,
PMID33624785,reaction_1,Ursolic acid,No apparent effect on GPDH activity in differentiated 3T3-L1 adipocytes.,,,,,,
PMID33649331,reaction_1,ADP,Not specified,,,,,ADP binding to the FAD-binding site inhibits UrdA' activity.,
PMID33668802,reaction_1,NADH,Competitive with respect to NAD+,,,,,,
PMID33668802,reaction_1,AMP,Competitive with respect to NAD+,,,,,,
PMID33668802,reaction_1,"adenosine 5′-O-[S-(4-hydroxy-2,3-dioxobutyl)]-thiophosphate",Irreversible (time-dependent),,,,,"Inactivation follows the Kitz and Wilson model. The maximum rate of inactivation (k3) is 0.198 ± 0.06 min⁻¹. The reaction was carried out in 50 mM borate buffer, pH 8.0 at 25 °C. NAD+ and NADH protect the enzyme from inactivation.",
PMID33677743,reaction_2,"Additives in CFVR (e.g., antioxidants)",Unspecified. Removal of inhibitors by solvent extraction significantly increased product formation from 3.8 a.u. (untreated) to over 22 a.u. (pretreated with chloroform or cyclohexane).,,,,,,
PMID33684554,reaction_1_head,ouabain,,,,,,,
PMID33684554,reaction_2_thorax,ouabain,,,,,,,
PMID33684554,reaction_3_abdomen,ouabain,,,,,,,
PMID33689977,reaction_1,"(E)-3-(4-((3r, 5r, 7r)-adamantan-1-yl) phenoxy)-N-(5-(piperidine-1-carbonyl)-1, 4-dihydroindeno [1, 2-c] pyrazol-3-yl) acrylamide",Predicted NADH-competitive,O=C(/C=C/Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1n[nH]c2c1Cc1c(C(=O)N3CCCCC3)cccc1-2,,,,,
PMID33689977,reaction_1,"2-(4-((3r, 5r, 7r)-adamantan-1-yl)-3-hydroxy phenoxy)-N-(5-(piperidine-1-carbonyl)-1, 4-dihydroindeno [1, 2-c] pyrazol-3-yl) acetamide",Predicted NADH-competitive,O=C(COc1ccc(C23CC4CC(CC(C4)C2)C3)c(O)c1)Nc1n[nH]c2c1Cc1c(C(=O)N3CCCCC3)cccc1-2,,,,,
PMID33689977,reaction_1,"2-(4-((3r, 5r, 7r)-adamantan-1-yl phenoxy)-N-(5-(piperidine-1-carbonyl)-1, 4-dihydroindeno [1, 2-c] pyrazol-3-yl) acetamide",Predicted NADH-competitive,O=C(COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1n[nH]c2c1Cc1c(C(=O)N3CCCCC3)cccc1-2,,,,,
PMID33689977,reaction_1,"5-((3r, 5r, 7r)-adamantan-1-yl)-N-(5-(piperidine-1-carbonyl)-1, 4-dihydroindeno [1, 2-c] pyrazol-3-yl) furan-2-carboxamide",Predicted NADH-competitive,O=C(Nc1n[nH]c2c1Cc1c(C(=O)N3CCCCC3)cccc1-2)c1ccc(C23CC4CC(CC(C4)C2)C3)o1,,,,,
PMID33689977,reaction_1,"3-(2-(4-((3r, 5r, 7r)-adamantan-1-yl) phenoxy acetamido)-1, 4-dihydroindeno [1, 2-c] pyrazole-5-carboxylic acid",Predicted NADH-competitive,,,,,,
PMID33689977,reaction_1,"3-(5-((3r, 5r, 7r)-adamantan-1-yl) furan-2-carboxamido)-1, 4-dihydroindeno [1, 2-c] pyrazole-5-carboxylic acid",Predicted NADH-competitive,,,,,,
PMID33691103,reaction_1,6-aminonicotinamide,,,6-AN,,,,"Used at 10 mM concentration in cell culture to pharmacologically inhibit 6PGD. Inhibition recapitulated the phenotype of genetic ablation, including enhanced T effector function and glycogen buildup."
PMID33691103,reaction_2,dehydroepiandrosterone,,,DHEA,,,,Used at 20 mM concentration in cell culture. Inhibition of G6PD with DHEA did not enhance T cell activation and resulted in significantly lower cell viability compared to vehicle control.
PMID33725631,reaction_1,ZCL539,Not specified,,,,,,
PMID33725631,reaction_1,Compound 3,Not specified,,,,,,
PMID33725631,reaction_1,Compound 15,Not specified,,,,,,
PMID33725631,reaction_1,Compound 16,Not specified,,,,,,
PMID33725631,reaction_1,Compound 17,Not specified,,,,,,
PMID33725631,reaction_1,Compound 18,Not specified,,,,,,
PMID33725631,reaction_1,Compound 19,Not specified,,,,,,
PMID33725631,reaction_1,Compound 20,Not specified,,,,,,
PMID33725631,reaction_1,Compound 21,Not specified,,,,,,
PMID33725631,reaction_1,Compound 22,Not specified,,,,,,
PMID33725631,reaction_1,Compound 64,Not specified,,,,,,
PMID33725631,reaction_1,Compound 65,Not specified,,,,,,
PMID33725631,reaction_1,Compound 66,Not specified,,,,,,
PMID33725631,reaction_1,Compound 67,Not specified,,,,,,
PMID33725631,reaction_1,Compound 68,Not specified,,,,,,
PMID33725631,reaction_1,Compound 69,Not specified,,,,,,
PMID33725631,reaction_1,Compound 70,Not specified,,,,,,
PMID33725631,reaction_1,Compound 71,Not specified,,,,,,
PMID33725631,reaction_1,Compound 72,Not specified,,,,,,
PMID33725631,reaction_1,Compound 73,Not specified,,,,,,
PMID33725631,reaction_1,Compound 74,Not specified,,,,,,
PMID33725631,reaction_1,Compound 75,Not specified,,,,,,
PMID33725631,reaction_1,Compound 76,Not specified,,,,,,
PMID33725631,reaction_1,Compound 77,Not specified,,,,,,
PMID33725631,reaction_1,Compound 78,Not specified,,,,,,
PMID33725631,reaction_1,Compound 79,Not specified,,,,,,
PMID33725631,reaction_1,Compound 80,Not specified,,,,,,
PMID33725631,reaction_1,Compound 81,Not specified,,,,,,
PMID33725631,reaction_1,Compound 82,Not specified,,,,,,
PMID33725631,reaction_1,Compound 83,Not specified,,,,,,
PMID33725631,reaction_1,Compound 84,Not specified,,,,,,
PMID33725631,reaction_1,Compound 85,Not specified,,,,,,
PMID33725631,reaction_1,Compound 86,Not specified,,,,,,
PMID33725631,reaction_1,Compound 87,Not specified,,,,,,
PMID33725631,reaction_1,Compound 88,Not specified,,,,,,
PMID33725631,reaction_1,Compound 89,Not specified,,,,,,
PMID33725631,reaction_1,Compound 90,Not specified,,,,,,
PMID33725631,reaction_1,Compound 91,Not specified,,,,,,
PMID33748704,reaction_1,"1,10-phenanthroline",Zn2+ chelation,,,,,,"Treatment of wild-type ProRS with the Zn2+ chelator 1,10-phenanthroline resulted in an ~80% loss of aminoacylation activity."
PMID33750543,reaction_1,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33750543,reaction_2,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33750543,reaction_3,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33750543,reaction_4,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33750543,reaction_5,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33750543,reaction_6,Phosphate buffer,Not specified,,,,,Enzyme activity was completely lost in phosphate buffer.,
PMID33774358,reaction_1,Pyrophosphate,Chelation of active species,,,,,Pyrophosphate (2 mM) decreased the oxidation rate from 87.04% to 20.39% by complexing with the active species Mn3+.,
PMID33774358,reaction_1,H2O2,Substrate inhibition,,,,,"H2O2 concentrations above 0.2 mM inhibited the degradation, possibly by oxidizing the enzyme to an inactivated form.",
PMID33787231,reaction_1,1a1,,,,,,,
PMID33787231,reaction_1,2a,,,,,,,
PMID33787231,reaction_1,2b,,,,,,,
PMID33787231,reaction_1,2c,,,,,,,
PMID33787231,reaction_1,2d,,,,,,,
PMID33787231,reaction_1,2e,,,,,,,
PMID33787231,reaction_1,2f,,,,,,,
PMID33787231,reaction_1,2g,,,,,,,
PMID33787231,reaction_1,2h,,,,,,,
PMID33787231,reaction_1,2i,,,,,,,
PMID33787231,reaction_1,2j,,,,,,,
PMID33787231,reaction_1,2l,,,,,,,
PMID33787231,reaction_1,2m,,,,,,,
PMID33787231,reaction_1,2n,,,,,,,
PMID33787231,reaction_1,2o,,,,,,,
PMID33787231,reaction_1,2p,,,,,,,
PMID33787231,reaction_1,2q,,,,,,,
PMID33787231,reaction_1,3a,,,,,,,
PMID33787231,reaction_1,3b,,,,,,,
PMID33787231,reaction_1,3c,,,,,,,
PMID33787231,reaction_1,3d,,,,,,,
PMID33787231,reaction_1,3e,,,,,,,
PMID33787231,reaction_1,4a,,,,,,,
PMID33787231,reaction_1,4b,,,,,,,
PMID33787231,reaction_1,4c,,,,,,,
PMID33787231,reaction_1,4d,,,,,,,
PMID33787231,reaction_1,4e,,,,,,,
PMID33787231,reaction_1,5a,,,,,,,
PMID33787231,reaction_1,5b,,,,,,,
PMID33787231,reaction_1,5c,,,,,,,
PMID33787231,reaction_1,5d,,,,,,,
PMID33787231,reaction_1,5e,,,,,,,
PMID33787231,reaction_1,saflufenacil,,,,,,,
PMID33787231,reaction_1,6a,,,,,,,
PMID33787231,reaction_1,6b,,,,,,,
PMID33787231,reaction_1,6c,,,,,,,
PMID33787231,reaction_1,6d,,,,,,,
PMID33787231,reaction_1,6e,,,,,,,
PMID33787231,reaction_1,6f,,,,,,,
PMID33787231,reaction_1,6g,,,,,,,
PMID33787231,reaction_1,6h,,,,,,,
PMID33787231,reaction_1,6i,,,,,,,
PMID33793849,reaction_1,Chromate,Competitive,,,,,,
PMID33799204,reaction_2,terbufos,suicide inhibitor,,,,,,Pre-treatment of protoplasts with 2 mM terbufos for 2h dramatically lowered the 13-HpOTrE-reductase activity by about 30-fold.
PMID33804376,reaction_1,Kojic acid,,,,,,,
PMID33804376,reaction_1,Undecanoic acid,,,,,,,
PMID33804376,reaction_2,Kojic acid,,,,,,,
PMID33804376,reaction_2,Undecanoic acid,,,,,,,
PMID33811992,reaction_1,TX2,Irreversible,,,,,,
PMID33811992,reaction_1,PF-06282999,Irreversible,,,,,,
PMID33811992,reaction_1,AZD-3241,Irreversible,,,,,,
PMID33811992,reaction_1,Compound 1,,,,,,,
PMID33811992,reaction_1,Compound 2,,,,,,,
PMID33811992,reaction_1,Compound 3,,,,,,,
PMID33811992,reaction_1,Compound 4,,,,,,,
PMID33811992,reaction_1,Compound 5,,,,,,,
PMID33811992,reaction_1,Compound 6,,,,,,,
PMID33811992,reaction_1,Compound 7,,,,,,,
